setKey,cardNumber,player,team,subset,variant
base,1,Roberto Alomar,Baltimore Orioles,,
base,2,Brady Anderson,Baltimore Orioles,,
base,3,Rocky Coppinger,Baltimore Orioles,,
base,4,Jeffrey Hammonds,Baltimore Orioles,,
base,5,Chris Hoiles,Baltimore Orioles,,
base,6,Eddie Murray,Baltimore Orioles,,
base,7,Mike Mussina,Baltimore Orioles,,
base,8,Jimmy Myers,Baltimore Orioles,,
base,9,Randy Myers,Baltimore Orioles,,
base,10,Arthur Rhodes,Baltimore Orioles,,
base,11,"Cal Ripken, Jr.",Baltimore Orioles,,
base,12,Jose Canseco,Boston Red Sox,,
base,13,Roger Clemens,Boston Red Sox,,
base,14,Tom Gordon,Boston Red Sox,,
base,15,Jose Malave,Boston Red Sox,,
base,16,Tim Naehring,Boston Red Sox,,
base,17,Troy O'Leary,Boston Red Sox,,
base,18,Bill Selby,Boston Red Sox,,
base,19,Heathcliff Slocumb,Boston Red Sox,,
base,20,Mike Stanley,Boston Red Sox,,
base,21,Mo Vaughn,Boston Red Sox,,
base,22,Garret Anderson,California Angels,,
base,23,George Arias,California Angels,,
base,24,Chili Davis,California Angels,,
base,25,Jim Edmonds,California Angels,,
base,26,Darin Erstad,California Angels,,
base,27,Chuck Finley,California Angels,,
base,28,Todd Greene,California Angels,,
base,29,Troy Percival,California Angels,,
base,30,Tim Salmon,California Angels,,
base,31,Jeff Schmidt,California Angels,,
base,32,Randy Velarde,California Angels,,
base,33,Shad Williams,California Angels,,
base,34,Wilson Alvarez,Chicago White Sox,,
base,35,Harold Baines,Chicago White Sox,,
base,36,James Baldwin,Chicago White Sox,,
base,37,Mike Cameron,Chicago White Sox,,
base,38,Ray Durham,Chicago White Sox,,
base,39,Ozzie Guillen,Chicago White Sox,,
base,40,Roberto Hernandez,Chicago White Sox,,
base,41,Darren Lewis,Chicago White Sox,,
base,42,Jose Munoz RC,Chicago White Sox,,
base,43,Tony Phillips,Chicago White Sox,,
base,44,Frank Thomas,Chicago White Sox,,
base,45,"Sandy Alomar, Jr.",Cleveland Indians,,
base,46,Albert Belle,Cleveland Indians,,
base,47,Mark Carreon,Cleveland Indians,,
base,48,Julio Franco,Cleveland Indians,,
base,49,Orel Hershiser,Cleveland Indians,,
base,50,Kenny Lofton,Cleveland Indians,,
base,51,Jack McDowell,Cleveland Indians,,
base,52,Jose Mesa,Cleveland Indians,,
