setKey,cardNumber,player,team,subset,variant
base,1,Glenn Davis,Baltimore Orioles,,
base,2,Mike Devereaux,Baltimore Orioles,,
base,3,Dwight Evans,Baltimore Orioles,,
base,4,Leo Gomez,Baltimore Orioles,,
base,5,Chris Hoiles,Baltimore Orioles,,
base,6,Sam Horn,Baltimore Orioles,,
base,7,Chito Martinez RC,Baltimore Orioles,,
base,8,Randy Milligan,Baltimore Orioles,,
base,9,Mike Mussina,Baltimore Orioles,,
base,10,Billy Ripken,Baltimore Orioles,,
base,11,"Cal Ripken, Jr.",Baltimore Orioles,,
base,12,Tom Brunansky,Boston Red Sox,,
base,13,Ellis Burks,Boston Red Sox,,
base,14,Jack Clark,Boston Red Sox,,
base,15,Roger Clemens,Boston Red Sox,,
base,16,Mike Greenwell,Boston Red Sox,,
base,17,Joe Hesketh,Boston Red Sox,,
base,18,Tony Pena,Boston Red Sox,,
base,19,Carlos Quintana,Boston Red Sox,,
base,20,Jeff Reardon,Boston Red Sox,,
base,21,Jody Reed,Boston Red Sox,,
base,22,Luis Rivera,Boston Red Sox,,
base,23,Mo Vaughn,Boston Red Sox,,
base,24,Gary DiSarcina,California Angels,,
base,25,Chuck Finley,California Angels,,
base,26,Gary Gaetti,California Angels,,
base,27,Bryan Harvey,California Angels,,
base,28,Lance Parrish,California Angels,,
base,29,Luis Polonia,California Angels,,
base,30,Dick Schofield,California Angels,,
base,31,Luis Sojo,California Angels,,
base,32,Wilson Alvarez,Chicago White Sox,,
base,33,Carlton Fisk,Chicago White Sox,,
base,34,Craig Grebeck,Chicago White Sox,,
base,35,Ozzie Guillen,Chicago White Sox,,
base,36,Greg Hibbard,Chicago White Sox,,
base,37,Charlie Hough,Chicago White Sox,,
base,38,Lance Johnson,Chicago White Sox,,
base,39,Ron Karkovice,Chicago White Sox,,
base,40,Jack McDowell,Chicago White Sox,,
base,41,Donn Pall,Chicago White Sox,,
base,42,Melido Perez,Chicago White Sox,,
base,43,Tim Raines,Chicago White Sox,,
base,44,Frank Thomas,Chicago White Sox,,
base,45,"Sandy Alomar, Jr.",Cleveland Indians,,
base,46,Carlos Baerga,Cleveland Indians,,
base,47,Albert Belle,Cleveland Indians,,
base,48,Jerry Browne,Cleveland Indians,,
base,49,Felix Fermin,Cleveland Indians,,
base,50,Reggie Jefferson,Cleveland Indians,,
base,51,Mark Lewis,Cleveland Indians,,
base,52,Carlos Martinez,Cleveland Indians,,
base,53,Steve Olin,Cleveland Indians,,
base,54,Jim Thome,Cleveland Indians,,
base,55,Mark Whiten,Cleveland Indians,,
base,56,Dave Bergman,Detroit Tigers,,
base,57,Milt Cuyler,Detroit Tigers,,
base,58,Rob Deer,Detroit Tigers,,
base,59,Cecil Fielder,Detroit Tigers,,
base,60,Travis Fryman,Detroit Tigers,,
base,61,Scott Livingstone,Detroit Tigers,,
base,62,Tony Phillips,Detroit Tigers,,
base,63,Mickey Tettleton,Detroit Tigers,,
base,64,Alan Trammell,Detroit Tigers,,
base,65,Lou Whitaker,Detroit Tigers,,
base,66,Kevin Appier,Kansas City Royals,,
base,67,Mike Boddicker,Kansas City Royals,,
base,68,George Brett,Kansas City Royals,,
base,69,Jim Eisenreich,Kansas City Royals,,
base,70,Mark Gubicza,Kansas City Royals,,
base,71,David Howard,Kansas City Royals,,
base,72,Joel Johnston,Kansas City Royals,,
base,73,Mike Macfarlane,Kansas City Royals,,
base,74,Brent Mayne,Kansas City Royals,,
base,75,Brian McRae,Kansas City Royals,,
base,76,Jeff Montgomery,Kansas City Royals,,
base,77,Terry Shumpert,Kansas City Royals,,
base,78,Don August,Milwaukee Brewers,,
base,79,Dante Bichette,Milwaukee Brewers,,
base,80,Ted Higuera,Milwaukee Brewers,,
base,81,Paul Molitor,Milwaukee Brewers,,
base,82,Jaime Navarro,Milwaukee Brewers,,
base,83,Gary Sheffield,Milwaukee Brewers,,
base,84,Bill Spiers,Milwaukee Brewers,,
base,85,B.J. Surhoff,Milwaukee Brewers,,
base,86,Greg Vaughn,Milwaukee Brewers,,
base,87,Robin Yount,Milwaukee Brewers,,
base,88,Rick Aguilera,Minnesota Twins,,
base,89,Chili Davis,Minnesota Twins,,
base,90,Scott Erickson,Minnesota Twins,,
base,91,Brian Harper,Minnesota Twins,,
base,92,Kent Hrbek,Minnesota Twins,,
base,93,Chuck Knoblauch,Minnesota Twins,,
base,94,Scott Leius,Minnesota Twins,,
base,95,Shane Mack,Minnesota Twins,,
base,96,Mike Pagliarulo,Minnesota Twins,,
base,97,Kirby Puckett,Minnesota Twins,,
base,98,Kevin Tapani,Minnesota Twins,,
base,99,Jesse Barfield,New York Yankees,,
base,100,Alvaro Espinoza,New York Yankees,,
base,101,Mel Hall,New York Yankees,,
base,102,Pat Kelly,New York Yankees,,
base,103,Roberto Kelly,New York Yankees,,
base,104,Kevin Maas,New York Yankees,,
base,105,Don Mattingly,New York Yankees,,
base,106,Hensley Meulens,New York Yankees,,
base,107,Matt Nokes,New York Yankees,,
base,108,Steve Sax,New York Yankees,,
base,109,Harold Baines,Oakland Athletics,,
base,110,Jose Canseco,Oakland Athletics,,
base,111,Ron Darling,Oakland Athletics,,
base,112,Mike Gallego,Oakland Athletics,,
base,113,Dave Henderson,Oakland Athletics,,
base,114,Rickey Henderson,Oakland Athletics,,
base,115,Mark McGwire,Oakland Athletics,,
base,116,Terry Steinbach,Oakland Athletics,,
base,117,Dave Stewart,Oakland Athletics,,
base,118,Todd Van Poppel,Oakland Athletics,,
base,119,Bob Welch,Oakland Athletics,,
base,120,Greg Briley,Seattle Mariners,,
base,121,Jay Buhner,Seattle Mariners,,
base,122,Rich DeLucia,Seattle Mariners,,
base,123,"Ken Griffey, Jr.",Seattle Mariners,,
base,124,Erik Hanson,Seattle Mariners,,
base,125,Randy Johnson,Seattle Mariners,,
base,126,Edgar Martinez,Seattle Mariners,,
base,127,Tino Martinez,Seattle Mariners,,
base,128,Pete O'Brien,Seattle Mariners,,
base,129,Harold Reynolds,Seattle Mariners,,
base,130,Dave Valle,Seattle Mariners,,
base,131,Julio Franco,Texas Rangers,,
base,132,Juan Gonzalez,Texas Rangers,,
base,133,Jeff Huson,Texas Rangers,,
base,134,Mike Jeffcoat,Texas Rangers,,
base,135,Terry Mathews RC,Texas Rangers,,
base,136,Rafael Palmeiro,Texas Rangers,,
base,137,Dean Palmer,Texas Rangers,,
base,138,Geno Petralli,Texas Rangers,,
base,139,Ivan Rodriguez,Texas Rangers,,
base,140,Jeff Russell,Texas Rangers,,
base,141,Nolan Ryan,Texas Rangers,,
base,142,Ruben Sierra,Texas Rangers,,
base,143,Roberto Alomar,Toronto Blue Jays,,
base,144,Pat Borders,Toronto Blue Jays,,
base,145,Joe Carter,Toronto Blue Jays,,
base,146,Kelly Gruber,Toronto Blue Jays,,
base,147,Jimmy Key,Toronto Blue Jays,,
base,148,Manny Lee,Toronto Blue Jays,,
base,149,Rance Mulliniks,Toronto Blue Jays,,
base,150,Greg Myers,Toronto Blue Jays,,
base,151,John Olerud,Toronto Blue Jays,,
base,152,Dave Stieb,Toronto Blue Jays,,
base,153,Todd Stottlemyre,Toronto Blue Jays,,
base,154,Duane Ward,Toronto Blue Jays,,
base,155,Devon White,Toronto Blue Jays,,
base,156,Eddie Zosky,Toronto Blue Jays,,
base,157,Steve Avery,Atlanta Braves,,
base,158,Rafael Belliard,Atlanta Braves,,
base,159,Jeff Blauser,Atlanta Braves,,
base,160,Sid Bream,Atlanta Braves,,
base,161,Ron Gant,Atlanta Braves,,
base,162,Tom Glavine,Atlanta Braves,,
base,163,Brian Hunter,Atlanta Braves,,
base,164,Dave Justice,Atlanta Braves,,
base,165,Mark Lemke,Atlanta Braves,,
base,166,Greg Olson,Atlanta Braves,,
base,167,Terry Pendleton,Atlanta Braves,,
base,168,Lonnie Smith,Atlanta Braves,,
base,169,John Smoltz,Atlanta Braves,,
base,170,Mike Stanton,Atlanta Braves,,
base,171,Jeff Treadway,Atlanta Braves,,
base,172,Paul Assenmacher,Chicago Cubs,,
base,173,George Bell,Chicago Cubs,,
base,174,Shawon Dunston,Chicago Cubs,,
base,175,Mark Grace,Chicago Cubs,,
base,176,Danny Jackson,Chicago Cubs,,
base,177,Les Lancaster,Chicago Cubs,,
base,178,Greg Maddux,Chicago Cubs,,
base,179,Luis Salazar,Chicago Cubs,,
base,180,Rey Sanchez RC,Chicago Cubs,,
base,181,Ryne Sandberg,Chicago Cubs,,
base,182,Jose Vizcaino,Chicago Cubs,,
base,183,Chico Walker,Chicago Cubs,,
base,184,Jerome Walton,Chicago Cubs,,
base,185,Glenn Braggs,Cincinnati Reds,,
base,186,Tom Browning,Cincinnati Reds,,
base,187,Rob Dibble,Cincinnati Reds,,
base,188,Bill Doran,Cincinnati Reds,,
base,189,Chris Hammond,Cincinnati Reds,,
base,190,Billy Hatcher,Cincinnati Reds,,
base,191,Barry Larkin,Cincinnati Reds,,
base,192,Hal Morris,Cincinnati Reds,,
base,193,Joe Oliver,Cincinnati Reds,,
base,194,Paul O'Neill,Cincinnati Reds,,
base,195,Jeff Reed,Cincinnati Reds,,
base,196,Jose Rijo,Cincinnati Reds,,
base,197,Chris Sabo,Cincinnati Reds,,
base,198,Jeff Bagwell,Houston Astros,,
base,199,Craig Biggio,Houston Astros,,
base,200,Ken Caminiti,Houston Astros,,
base,201,Andujar Cedeno,Houston Astros,,
base,202,Steve Finley,Houston Astros,,
base,203,Luis Gonzalez,Houston Astros,,
base,204,Pete Harnisch,Houston Astros,,
base,205,Xavier Hernandez,Houston Astros,,
base,206,Darryl Kile,Houston Astros,,
base,207,Al Osuna,Houston Astros,,
base,208,Curt Schilling,Houston Astros,,
base,209,Brett Butler,Los Angeles Dodgers,,
base,210,Kal Daniels,Los Angeles Dodgers,,
base,211,Lenny Harris,Los Angeles Dodgers,,
base,212,Stan Javier,Los Angeles Dodgers,,
base,213,Ramon Martinez,Los Angeles Dodgers,,
base,214,Roger McDowell,Los Angeles Dodgers,,
base,215,Jose Offerman,Los Angeles Dodgers,,
base,216,Juan Samuel,Los Angeles Dodgers,,
base,217,Mike Scioscia,Los Angeles Dodgers,,
