setKey,cardNumber,player,team,subset,variant
base,1,Nolan Ryan,Texas Rangers,,
base,2,Nolan Ryan,New York Mets,Nolan Ryan 5000K Tribute,5000K
base,3,Nolan Ryan,California Angels,Nolan Ryan 5000K Tribute,5000K
base,4,Nolan Ryan,Houston Astros,Nolan Ryan 5000K Tribute,5000K
base,5,Nolan Ryan,Texas Rangers,Nolan Ryan 5000K Tribute,5000K
base,6,Vince Coleman,St. Louis Cardinals,,RB
base,7,Rickey Henderson,Oakland Athletics,,RB
base,8,Cal Ripken,Baltimore Orioles,,RB
base,9,Eric Plunk,New York Yankees,,
base,10,Barry Larkin,Cincinnati Reds,,
base,11,Paul Gibson,Detroit Tigers,,
base,12,Joe Girardi,Chicago Cubs,,
base,13,Mark Williamson,Baltimore Orioles,,
base,14,Mike Fetters RC,California Angels,,
base,15,Teddy Higuera,Milwaukee Brewers,,
base,16,Kent Anderson RC,California Angels,,
base,17,Kelly Downs,San Francisco Giants,,
base,18,Carlos Quintana,Boston Red Sox,,
base,19,Al Newman,Minnesota Twins,,
base,20,Mark Gubicza,Kansas City Royals,,
base,21,"Jeff Torborg MGR, TL",Chicago White Sox,,
base,22,Bruce Ruffin,Philadelphia Phillies,,
base,23,Randy Velarde,New York Yankees,,
base,24,Joe Hesketh,Montreal Expos,,
base,25,Willie Randolph,Los Angeles Dodgers,,
base,26,Don Slaught,New York Yankees,,
base,27,Rick Leach,Texas Rangers,,
base,28,Duane Ward,Toronto Blue Jays,,
base,29,John Cangelosi,Pittsburgh Pirates,,
base,30,David Cone,New York Mets,,
base,31,Henry Cotto,Seattle Mariners,,
base,32,John Farrell,Cleveland Indians,,
base,33,Greg Walker,Chicago White Sox,,
base,34,Tony Fossas RC,Milwaukee Brewers,,
base,35,Benny Santiago,San Diego Padres,,
base,36,John Costello,St. Louis Cardinals,,
base,37,Domingo Ramos,Chicago Cubs,,
base,38,Wes Gardner,Boston Red Sox,,
base,39,Curt Ford,Philadelphia Phillies,,
base,40,Jay Howell,Los Angeles Dodgers,,
base,41,Matt Williams,San Francisco Giants,,
base,42,Jeff Robinson,Detroit Tigers,,
base,43,Dante Bichette,California Angels,,
base,44,Roger Salkeld RC,Seattle Mariners,,FRDP
base,45,Dave Parker,Oakland Athletics,,
base,46,Rob Dibble,Cincinnati Reds,,
base,47,Brian Harper,Minnesota Twins,,
base,48,Zane Smith,Montreal Expos,,
base,49,Tom Lawless,Toronto Blue Jays,,
base,50,Glenn Davis,Houston Astros,,
base,51,"Doug Rader MGR, TL",California Angels,,
base,52,Jack Daugherty RC,Texas Rangers,,
base,53,Mike LaCoss,San Francisco Giants,,
base,54,Joel Skinner,Cleveland Indians,,
base,55,Darrell Evans,Atlanta Braves,,
base,56,Franklin Stubbs,Los Angeles Dodgers,,
base,57,Greg Vaughn RC,Milwaukee Brewers,,FS
base,58,Keith Miller,New York Mets,,
base,59,Ted Power,St. Louis Cardinals,,
base,60,George Brett,Kansas City Royals,,
base,61,Deion Sanders,New York Yankees,,
base,62,Ramon Martinez,Los Angeles Dodgers,,
base,63,Mike Pagliarulo,San Diego Padres,,
base,64,Danny Darwin,Houston Astros,,
base,65,Devon White,California Angels,,
base,66,Greg Litton,San Francisco Giants,,
base,67,Scott Sanderson,Chicago Cubs,,
base,68,Dave Henderson,Oakland Athletics,,
base,69,Todd Frohwirth,Philadelphia Phillies,,
base,70,Mike Greenwell,Boston Red Sox,,
base,71,Allan Anderson,Minnesota Twins,,
base,72,Jeff Huson RC,Montreal Expos,,
base,73,Bob Milacki,Baltimore Orioles,,
base,74,Jeff Jackson RC,Philadelphia Phillies,,FRDP
base,75,Doug Jones,Cleveland Indians,,
base,76,Dave Valle,Seattle Mariners,,
base,77,Dave Bergman,Detroit Tigers,,
base,78,Mike Flanagan,Toronto Blue Jays,,
base,79,Ron Kittle,Chicago White Sox,,
base,80,Jeff Russell,Texas Rangers,,
base,81,"Bob Rodgers MGR, TL",Montreal Expos,,
base,82,Scott Terry,St. Louis Cardinals,,
base,83,Hensley Meulens,New York Yankees,,
base,84,Ray Searage,Los Angeles Dodgers,,
base,85,Juan Samuel,New York Mets,,
base,86,Paul Kilgus,Chicago Cubs,,
base,87,Rick Luecken RC,Kansas City Royals,,
base,88,Glenn Braggs,Milwaukee Brewers,,
base,89,Clint Zavaras RC,Seattle Mariners,,
base,90,Jack Clark,San Diego Padres,,
base,91,Steve Frey RC,Montreal Expos,,
base,92,Mike Stanley,Texas Rangers,,
base,93,Shawn Hillegas,Chicago White Sox,,
base,94,Herm Winningham,Cincinnati Reds,,
base,95,Todd Worrell,St. Louis Cardinals,,
base,96,Jody Reed,Boston Red Sox,,
base,97,Curt Schilling,Baltimore Orioles,,
base,98,Jose Gonzalez,Los Angeles Dodgers,,
base,99,Rich Monteleone,California Angels,,
base,100,Will Clark,San Francisco Giants,,
base,101,Shane Rawley,Minnesota Twins,,
base,102,Stan Javier,Oakland Athletics,,
base,103,Marvin Freeman,Philadelphia Phillies,,
base,104,Bob Knepper,San Francisco Giants,,
base,105,Randy Myers,New York Mets,,
base,106,Charlie O'Brien,Milwaukee Brewers,,
base,107,Fred Lynn,Detroit Tigers,,
base,108,Rod Nichols,Cleveland Indians,,
