setKey,cardNumber,player,team,subset,variant
base,1,Cal Ripken,Baltimore Orioles,Base,
base,2,Ray Durham,Chicago White Sox,Base,
base,3,Ivan Rodriguez,Texas Rangers,Base,
base,4,Fred McGriff,Atlanta Braves,Base,
base,5,Hideo Nomo,Los Angeles Dodgers,Base,
base,6,Troy Percival,California Angels,Base,
base,7,Moises Alou,Montreal Expos,Base,
base,8,Mike Stanley,Boston Red Sox,Base,
base,9,Jay Buhner,Seattle Mariners,Base,
base,10,Shawn Green,Toronto Blue Jays,Base,
base,11,Ryan Klesko,Atlanta Braves,Base,
base,12,Andres Galarraga,Colorado Rockies,Base,
base,13,Dean Palmer,Texas Rangers,Base,
base,14,Jeff Conine,Florida Marlins,Base,
base,15,Brian Hunter,Houston Astros,Base,
base,16,J.T. Snow Jr.,California Angels,Base,
base,17,Larry Walker,Colorado Rockies,Base,
base,18,Barry Larkin,Cincinnati Reds,Base,
base,19,Alex Gonzalez,Toronto Blue Jays,Base,
base,20,Edgar Martinez,Seattle Mariners,Base,
base,21,Mo Vaughn,Boston Red Sox,Base,
base,22,Mark McGwire,Oakland Athletics,Base,
base,23,Jose Canseco,Boston Red Sox,Base,
base,24,Jack McDowell,Cleveland Indians,Base,
base,25,Dante Bichette,Colorado Rockies,Base,
base,26,Wade Boggs,New York Yankees,Base,
base,27,Mike Piazza,Los Angeles Dodgers,Base,
base,28,Ray Lankford,St. Louis Cardinals,Base,
base,29,Craig Biggio,Houston Astros,Base,
base,30,Rafael Palmeiro,Baltimore Orioles,Base,
base,31,Ron Gant,St. Louis Cardinals,Base,
base,32,Javy Lopez,Atlanta Braves,Base,
base,33,Brian Jordan,St. Louis Cardinals,Base,
base,34,Paul O'Neill,New York Yankees,Base,
base,35,Mark Grace,Chicago Cubs,Base,
base,36,Matt Williams,San Francisco Giants,Base,
base,37,Pedro Martinez,Montreal Expos,Base,
base,38,Rickey Henderson,San Diego Padres,Base,
base,39,Bobby Bonilla,Baltimore Orioles,Base,
base,40,Todd Hollandsworth,Los Angeles Dodgers,Base,
base,41,Jim Thome,Cleveland Indians,Base,
base,42,Gary Sheffield,Florida Marlins,Base,
base,43,Tim Salmon,California Angels,Base,
base,44,Gregg Jefferies,Philadelphia Phillies,Base,
base,45,Roberto Alomar,Baltimore Orioles,Base,
base,46,Carlos Baerga,Cleveland Indians,Base,
base,47,Mark Grudzielanek,Montreal Expos,Base,
base,48,Randy Johnson,Seattle Mariners,Base,
base,49,Tino Martinez,New York Yankees,Base,
base,50,Robin Ventura,Chicago White Sox,Base,
base,51,Ryne Sandberg,Chicago Cubs,Base,
base,52,Jay Bell,Pittsburgh Pirates,Base,
base,53,Jason Schmidt,Atlanta Braves,Base,
base,54,Frank Thomas,Chicago White Sox,Base,
base,55,Kenny Lofton,Cleveland Indians,Base,
