setKey,cardNumber,player,team,subset,variant
base,1,Mario Lemieux,Pittsburgh Penguins,Base,
base,2,Ulf Dahlen DP,New York Rangers,Base,
base,3,Terry Carkner RC,Philadelphia Flyers,Base,
base,4,Tony McKegney,Detroit Red Wings,Base,
base,5,Denis Savard,Chicago Blackhawks,Base,
base,6,Derek King DP RC,New York Islanders,Base,
base,7,Lanny McDonald,Calgary Flames,Base,
base,8,John Tonelli,Los Angeles Kings,Base,
base,9,Tom Kurvers DP,New Jersey Devils,Base,
base,10,David Archibald,Minnesota North Stars,Base,
base,11,Peter Sidorkiewicz RC,Hartford Whalers,Base,
base,12,Esa Tikkanen,Edmonton Oilers,Base,
base,13,Dave Barr,Detroit Red Wings,Base,
base,14,Brent Sutter,New York Islanders,Base,
base,15,Cam Neely,Boston Bruins,Base,
base,16,Calle Johansson RC,Washington Capitals,Base,
base,17,Patrick Roy DP,Montreal Canadiens,Base,
base,18,Dale DeGray DP RC,Los Angeles Kings,Base,
base,19,Phil Bourque RC,Pittsburgh Penguins,Base,
base,20,Kevin Dineen,Hartford Whalers,Base,
base,21,Mike Bullard DP,Philadelphia Flyers,Base,
base,22,Gary Leeman,Toronto Maple Leafs,Base,
base,23,Greg Stefan DP,Detroit Red Wings,Base,
base,24,Brian Mullen,New York Rangers,Base,
base,25,Pierre Turgeon DP,Buffalo Sabres,Base,
base,26,Bob Rouse DP RC,Washington Capitals,Base,
base,27,Peter Zezel,St. Louis Blues,Base,
base,28,Jeff Brown DP,Quebec Nordiques,Base,
base,29,Andy Brickley DP RC,Boston Bruins,Base,
base,30,Mike Gartner,Minnesota North Stars,Base,
base,31,Darren Pang,Chicago Blackhawks,Base,
base,32,Pat Verbeek,Hartford Whalers,Base,
base,33,Petri Skriko DP,Vancouver Canucks,Base,
base,34,Tom Laidlaw,Los Angeles Kings,Base,
base,35,Randy Wood,New York Islanders,Base,
base,36,Tom Barrasso DP,Pittsburgh Penguins,Base,
base,37,John Tucker DP,Buffalo Sabres,Base,
