setKey,cardNumber,player,team,subset,variant
base,1,Nolan Ryan,Texas Rangers,,
base,2,George Brett,Kansas City Royals,Record Breaker,
base,3,Carlton Fisk,Chicago White Sox,Record Breaker,
base,4,Kevin Maas,New York Yankees,Record Breaker,
base,5,Cal Ripken,Baltimore Orioles,Record Breaker,
base,6,Nolan Ryan,Texas Rangers,Record Breaker,
base,7,Ryne Sandberg,Chicago Cubs,Record Breaker,
base,8,Bobby Thigpen,Chicago White Sox,Record Breaker,
base,9,Darrin Fletcher,Philadelphia Phillies,,
base,10,Gregg Olson,Baltimore Orioles,,
base,11,Roberto Kelly,New York Yankees,,
base,12,Paul Assenmacher,Chicago Cubs,,
base,13,Mariano Duncan,Cincinnati Reds,,
base,14,Dennis Lamp,Boston Red Sox,,
base,15,Von Hayes,Philadelphia Phillies,,
base,16,Mike Heath,Detroit Tigers,,
base,17,Jeff Brantley,San Francisco Giants,,
base,18,Nelson Liriano,Minnesota Twins,,
base,19,Jeff Robinson,New York Yankees,,
base,20,Pedro Guerrero,St. Louis Cardinals,,
base,21,Joe Morgan,Boston Red Sox,Manager,
base,22,Storm Davis,Kansas City Royals,,
base,23,Jim Gantner,Milwaukee Brewers,,
base,24,Dave Martinez,Montreal Expos,,
base,25,Tim Belcher,Los Angeles Dodgers,,
base,26,Luis Sojo,Toronto Blue Jays,,
base,27,Bobby Witt,Texas Rangers,,
base,28,Alvaro Espinoza,New York Yankees,,
base,29,Bob Walk,Pittsburgh Pirates,,
base,30,Gregg Jefferies,New York Mets,,
base,31,Colby Ward RC,Cleveland Indians,,
base,32,Mike Simms RC,Houston Astros,,
base,33,Barry Jones,Chicago White Sox,,
base,34,Atlee Hammaker,San Diego Padres,,
base,35,Greg Maddux,Chicago Cubs,,
base,36,Donnie Hill,California Angels,,
base,37,Tom Bolton,Boston Red Sox,,
base,38,Scott Bradley,Seattle Mariners,,
base,39,Jim Neidlinger RC,Los Angeles Dodgers,,
base,40,Kevin Mitchell,San Francisco Giants,,
base,41,Ken Dayley,St. Louis Cardinals,,
base,42,Chris Hoiles,Baltimore Orioles,,
base,43,Roger McDowell,Philadelphia Phillies,,
base,44,Mike Felder,Milwaukee Brewers,,
base,45,Chris Sabo,Cincinnati Reds,,
base,46,Tim Drummond,Minnesota Twins,,
base,47,Brook Jacoby,Cleveland Indians,,
base,48,Dennis Boyd,Montreal Expos,,
base,49,Pat Borders,Toronto Blue Jays,,
base,50,Bob Welch,Oakland Athletics,,
base,51,Art Howe,Houston Astros,Manager,
base,52,Francisco Oliveras,San Francisco Giants,,
base,53,Mike Sharperson,Los Angeles Dodgers,,
base,54,Gary Mielke,Texas Rangers,,
base,55,Jeffrey Leonard,Seattle Mariners,,
base,56,Jeff Parrett,Atlanta Braves,,
base,57,Jack Howell,California Angels,,
base,58,Mel Stottlemyre,Kansas City Royals,,
base,59,Eric Yelding,Houston Astros,,
base,60,Frank Viola,New York Mets,,
