setKey,cardNumber,player,team,subset,variant
base,1,"Hank Aaron HL, AS",Atlanta Braves,Highlights,
base,2,Lou Brock HL,St. Louis Cardinals,Highlights,
base,3,Bob Gibson HL,St. Louis Cardinals,Highlights,
base,4,Al Kaline HL,Detroit Tigers,Highlights,
base,5,Nolan Ryan HL,California Angels,Highlights,
base,6,Mike Marshall HL,Los Angeles Dodgers,Highlights,
base,7,Steve Busby / Dick Bosman / Nolan Ryan HL,Kansas City Royals / Cleveland Indians / California Angels,Highlights,
base,8,Rogelio Moret,Boston Red Sox,,
base,9,Frank Tepedino,Atlanta Braves,,
base,10,Willie Davis,Montreal Expos,,
base,11,Bill Melton,Chicago White Sox,,
base,12,David Clyde,Texas Rangers,,
base,13,Gene Locklear RC,San Diego Padres,,
base,14,Milt Wilcox,Cleveland Indians,,
base,15,Jose Cardenal,Chicago Cubs,,
base,16,Frank Tanana ASR,California Angels,All-Star Rookie,
base,17,Dave Concepcion,Cincinnati Reds,,
base,18,"Detroit Tigers / Ralph Houk TC, MGR, CL",Detroit Tigers,Team Card,
base,19,Jerry Koosman,New York Mets,,
base,20,Thurman Munson,New York Yankees,,
base,21,Rollie Fingers,Oakland Athletics,,
base,22,Dave Cash,Philadelphia Phillies,,
base,23,Bill Russell,Los Angeles Dodgers,,
base,24,Al Fitzmorris,Kansas City Royals,,
base,25,Lee May,Houston Astros,,
base,26,Dave McNally,Baltimore Orioles,,
base,27,Ken Reitz,St. Louis Cardinals,,
base,28,Tom Murphy,Milwaukee Brewers,,
base,29,Dave Parker,Pittsburgh Pirates,,
base,30,Bert Blyleven,Minnesota Twins,,
base,31,Dave Rader,San Francisco Giants,,
base,32,Reggie Cleveland,Boston Red Sox,,
base,33,Dusty Baker,Atlanta Braves,,
base,34,Steve Renko,Montreal Expos,,
base,35,Ron Santo,Chicago White Sox,,
base,36,Joe Lovitto,Texas Rangers,,
base,37,Dave Freisleben,San Diego Padres,,
base,38,Buddy Bell,Cleveland Indians,,
base,39,Andy Thornton,Chicago Cubs,,
base,40,Bill Singer,California Angels,,
base,41,Cesar Geronimo,Cincinnati Reds,,
base,42,Joe Coleman,Detroit Tigers,,
base,43,Cleon Jones,New York Mets,,
base,44,Pat Dobson,New York Yankees,,
base,45,Joe Rudi,Oakland Athletics,,
base,46,"Philadelphia Phillies / Danny Ozark TC, MGR, CL",Philadelphia Phillies,Team Card,
base,47,Tommy John,Los Angeles Dodgers,,
base,48,Freddie Patek,Kansas City Royals,,
base,49,Larry Dierker,Houston Astros,,
base,50,Brooks Robinson AS,Baltimore Orioles,All-Star,
base,51,Bob Forsch RC,St. Louis Cardinals,,
base,52,Darrell Porter,Milwaukee Brewers,,
base,53,Dave Giusti,Pittsburgh Pirates,,
base,54,Eric Soderholm,Minnesota Twins,,
base,55,Bobby Bonds,New York Yankees,,
base,56,Rick Wise,Boston Red Sox,,
base,57,Dave Johnson,Atlanta Braves,,
base,58,Chuck Taylor,Montreal Expos,,
base,59,Ken Henderson,Chicago White Sox,,
base,60,Fergie Jenkins,Texas Rangers,,
base,61,Dave Winfield,San Diego Padres,,
base,62,Fritz Peterson,Cleveland Indians,,
base,63,Steve Swisher RC,Chicago Cubs,,
base,64,Dave Chalk,California Angels,,
base,65,Don Gullett,Cincinnati Reds,,
base,66,Willie Horton,Detroit Tigers,,
base,67,Tug McGraw,New York Mets,,
base,68,Ron Blomberg,New York Yankees,,
base,69,John Odom,Oakland Athletics,,
base,70,Mike Schmidt,Philadelphia Phillies,,
base,71,Charlie Hough,Los Angeles Dodgers,,
base,72,"Kansas City Royals / Jack McKeon TC, MGR, CL",Kansas City Royals,Team Card,
base,73,J.R. Richard,Houston Astros,,
base,74,Mark Belanger,Baltimore Orioles,,
base,75,Ted Simmons,St. Louis Cardinals,,
base,76,Ed Sprague,Milwaukee Brewers,,
base,77,Richie Zisk,Pittsburgh Pirates,,
base,78,Ray Corbin,Minnesota Twins,,
base,79,Gary Matthews,San Francisco Giants,,
base,80,Carlton Fisk AS,Boston Red Sox,All-Star,
base,81,Ron Reed,Atlanta Braves,,
base,82,Pat Kelly,Chicago White Sox,,
base,83,Jim Merritt,Texas Rangers,,
base,84,Enzo Hernandez,San Diego Padres,,
base,85,Bill Bonham,Chicago Cubs,,
base,86,Joe Lis,Cleveland Indians,,
base,87,George Foster,Cincinnati Reds,,
base,88,Tom Egan,California Angels,,
base,89,Jim Ray,Detroit Tigers,,
base,90,Rusty Staub,New York Mets,,
base,91,Dick Green,Oakland Athletics,,
base,92,Cecil Upshaw,New York Yankees,,
base,93,Dave Lopes,Los Angeles Dodgers,,
base,94,Jim Lonborg,Philadelphia Phillies,,
base,95,John Mayberry,Kansas City Royals,,
base,96,Mike Cosgrove RC,Houston Astros,,
base,97,Earl Williams,Baltimore Orioles,,
base,98,Rich Folkers,St. Louis Cardinals,,
base,99,Mike Hegan,Milwaukee Brewers,,
base,100,Willie Stargell,Pittsburgh Pirates,,
base,101,"Montreal Expos / Gene Mauch TC, MGR, CL",Montreal Expos,Team Card,
base,102,Joe Decker,Minnesota Twins,,
base,103,Rick Miller,Boston Red Sox,,
base,104,Bill Madlock ASR,Chicago Cubs,All-Star Rookie,
base,105,Buzz Capra,Atlanta Braves,,
base,106,Mike Hargrove ASR RC,Texas Rangers,All-Star Rookie,
base,107,Jim Barr,San Francisco Giants,,
base,108,Tom Hall,Cincinnati Reds,,
base,109,George Hendrick,Cleveland Indians,,
base,110,Wilbur Wood,Chicago White Sox,,
base,111,Wayne Garrett,New York Mets,,
base,112,Larry Hardy RC,San Diego Padres,,
base,113,Elliott Maddox,New York Yankees,,UER
base,114,Dick Lange,California Angels,,
base,115,Joe Ferguson,Los Angeles Dodgers,,
base,116,Lerrin LaGrow,Detroit Tigers,,
base,117,"Baltimore Orioles / Earl Weaver TC, MGR, CL",Baltimore Orioles,Team Card,
base,118,Mike Anderson,Philadelphia Phillies,,
base,119,Tommy Helms,Houston Astros,,
base,120,Steve Busby,Kansas City Royals,,UER
base,121,Bill North,Oakland Athletics,,
base,122,Al Hrabosky,St. Louis Cardinals,,
base,123,Johnny Briggs,Milwaukee Brewers,,
base,124,Jerry Reuss,Pittsburgh Pirates,,
base,125,Ken Singleton,Montreal Expos,,
base,126,Checklist: 1-132 CL,,Checklist,
base,127,Glenn Borgmann,Minnesota Twins,,
base,128,Bill Lee,Boston Red Sox,,
base,129,Rick Monday,Chicago Cubs,,
base,130,Phil Niekro,Atlanta Braves,,
base,131,Toby Harrah,Texas Rangers,,
base,132,Randy Moffitt,San Francisco Giants,,
base,133,Dan Driessen,Cincinnati Reds,,
base,134,Ron Hodges,New York Mets,,
base,135,Charlie Spikes,Cleveland Indians,,
base,136,Jim Mason,New York Yankees,,
base,137,Terry Forster,Chicago White Sox,,
base,138,Del Unser,Philadelphia Phillies,,
base,139,Horacio Pina,California Angels,,
base,140,Steve Garvey AS,Los Angeles Dodgers,All-Star,
base,141,Mickey Stanley,Detroit Tigers,,
base,142,Bob Reynolds,Baltimore Orioles,,
base,143,Cliff Johnson RC,Houston Astros,,
base,144,Jim Wohlford,Kansas City Royals,,
base,145,Ken Holtzman,Oakland Athletics,,
base,146,"San Diego Padres / John McNamara TC, MGR, CL",San Diego Padres,Team Card,
