setKey,cardNumber,player,team,subset,variant
base,1,Stacey Augmon,Atlanta Hawks,,
base,2,Mookie Blaylock,Atlanta Hawks,,
base,3,Craig Ehlo,Atlanta Hawks,,
base,4,Duane Ferrell,Atlanta Hawks,,
base,5,Adam Keefe,Atlanta Hawks,,
base,6,Jon Koncak,Atlanta Hawks,,
base,7,Andrew Lang,Atlanta Hawks,,
base,8,Danny Manning,Atlanta Hawks,,
base,9,Kevin Willis,Atlanta Hawks,,
base,10,Dee Brown,Boston Celtics,,
base,11,Sherman Douglas,Boston Celtics,,
base,12,Acie Earl,Boston Celtics,,
base,13,Rick Fox,Boston Celtics,,
base,14,Kevin Gamble,Boston Celtics,,
base,15,Xavier McDaniel,Boston Celtics,,
base,16,Robert Parish,Boston Celtics,,
base,17,Ed Pinckney,Boston Celtics,,
base,18,Dino Radja,Boston Celtics,,
base,19,Muggsy Bogues,Charlotte Hornets,,
base,20,Frank Brickowski,Charlotte Hornets,,
base,21,Scott Burrell,Charlotte Hornets,,
base,22,Dell Curry,Charlotte Hornets,,
base,23,Kenny Gattison,Charlotte Hornets,,
base,24,Hersey Hawkins,Charlotte Hornets,,
base,25,Eddie Johnson,Charlotte Hornets,,
base,26,Larry Johnson,Charlotte Hornets,,
base,27,Alonzo Mourning,Charlotte Hornets,,
base,28,David Wingate,Charlotte Hornets,,
base,29,B.J. Armstrong,Chicago Bulls,,
base,30,Horace Grant,Chicago Bulls,,
base,31,Steve Kerr,Chicago Bulls,,
base,32,Toni Kukoc,Chicago Bulls,,
base,33,Luc Longley,Chicago Bulls,,
base,34,Pete Myers,Chicago Bulls,,
base,35,Scottie Pippen,Chicago Bulls,,
base,36,Bill Wennington,Chicago Bulls,,
base,37,Scott Williams,Chicago Bulls,,
base,38,Terrell Brandon,Cleveland Cavaliers,,
base,39,Brad Daugherty,Cleveland Cavaliers,,
base,40,Tyrone Hill,Cleveland Cavaliers,,
base,41,Chris Mills,Cleveland Cavaliers,,
base,42,Larry Nance,Cleveland Cavaliers,,
base,43,Bobby Phills,Cleveland Cavaliers,,
base,44,Mark Price,Cleveland Cavaliers,,
base,45,Gerald Wilkins,Cleveland Cavaliers,,
base,46,John Williams,Cleveland Cavaliers,,
base,47,Lucious Harris,Dallas Mavericks,,
base,48,Donald Hodge,Dallas Mavericks,,
base,49,Jim Jackson,Dallas Mavericks,,
base,50,Popeye Jones,Dallas Mavericks,,
base,51,Tim Legler,Dallas Mavericks,,
base,52,Fat Lever,Dallas Mavericks,,
base,53,Jamal Mashburn,Dallas Mavericks,,
base,54,Sean Rooks,Dallas Mavericks,,
base,55,Doug Smith,Dallas Mavericks,,
base,56,Mahmoud Abdul-Rauf,Denver Nuggets,,
base,57,LaPhonso Ellis,Denver Nuggets,,
base,58,Dikembe Mutombo,Denver Nuggets,,
base,59,Robert Pack,Denver Nuggets,,
base,60,Rodney Rogers,Denver Nuggets,,
base,61,Bryant Stith,Denver Nuggets,,
base,62,Brian Williams,Denver Nuggets,,
base,63,Reggie Williams,Denver Nuggets,,
base,64,Greg Anderson,Detroit Pistons,,
base,65,Joe Dumars,Detroit Pistons,,
base,66,Sean Elliott,Detroit Pistons,,
base,67,Allan Houston,Detroit Pistons,,
base,68,Lindsey Hunter,Detroit Pistons,,
base,69,Terry Mills,Detroit Pistons,,
base,70,Victor Alexander,Golden State Warriors,,
base,71,Chris Gatling,Golden State Warriors,,
base,72,Tim Hardaway,Golden State Warriors,,
base,73,Keith Jennings,Golden State Warriors,,
base,74,Avery Johnson,Golden State Warriors,,
base,75,Chris Mullin,Golden State Warriors,,
base,76,Billy Owens,Golden State Warriors,,
base,77,Latrell Sprewell,Golden State Warriors,,
base,78,Chris Webber,Golden State Warriors,,
base,79,Scott Brooks,Houston Rockets,,
base,80,Sam Cassell,Houston Rockets,,
base,81,Mario Elie,Houston Rockets,,
base,82,Carl Herrera,Houston Rockets,,
base,83,Robert Horry,Houston Rockets,,
base,84,Vernon Maxwell,Houston Rockets,,
base,85,Hakeem Olajuwon,Houston Rockets,,
base,86,Kenny Smith,Houston Rockets,,
base,87,Otis Thorpe,Houston Rockets,,
base,88,Antonio Davis,Indiana Pacers,,
base,89,Dale Davis,Indiana Pacers,,
base,90,Vern Fleming,Indiana Pacers,,
base,91,Derrick McKey,Indiana Pacers,,UER
base,92,Reggie Miller,Indiana Pacers,,
base,93,Pooh Richardson,Los Angeles Clippers,,
base,94,Byron Scott,Indiana Pacers,,
base,95,Rik Smits,Indiana Pacers,,
base,96,Haywoode Workman,Indiana Pacers,,
base,97,Terry Dehere,Los Angeles Clippers,,
base,98,Harold Ellis,Los Angeles Clippers,,
base,99,Gary Grant,Los Angeles Clippers,,
base,100,Ron Harper,Los Angeles Clippers,,
base,101,Mark Jackson,Indiana Pacers,,
base,102,Stanley Roberts,Los Angeles Clippers,,
base,103,Elmore Spencer,Los Angeles Clippers,,
base,104,Loy Vaught,Los Angeles Clippers,,
base,105,Dominique Wilkins,Los Angeles Clippers,,
base,106,Elden Campbell,Los Angeles Lakers,,
base,107,Doug Christie,Los Angeles Lakers,,
base,108,Vlade Divac,Los Angeles Lakers,,
base,109,George Lynch,Los Angeles Lakers,,
base,110,Anthony Peeler,Los Angeles Lakers,,
base,111,Tony Smith,Los Angeles Lakers,,
base,112,Sedale Threatt,Los Angeles Lakers,,
base,113,Nick Van Exel,Los Angeles Lakers,,
base,114,James Worthy,Los Angeles Lakers,,
base,115,Bimbo Coles,Miami Heat,,
base,116,Grant Long,Miami Heat,,
base,117,Harold Miner,Miami Heat,,
base,118,Glen Rice,Miami Heat,,
base,119,John Salley,Miami Heat,,
base,120,Rony Seikaly,Miami Heat,,
base,121,Brian Shaw,Miami Heat,,
base,122,Steve Smith,Miami Heat,,
base,123,Vin Baker,Milwaukee Bucks,,
base,124,Jon Barry,Milwaukee Bucks,,
base,125,Todd Day,Milwaukee Bucks,,
base,126,Blue Edwards,Boston Celtics,,
base,127,Lee Mayberry,Milwaukee Bucks,,
base,128,Eric Murdock,Milwaukee Bucks,,
base,129,Ken Norman,Atlanta Hawks,,
base,130,Derek Strong,Boston Celtics,,
base,131,Thurl Bailey,Minnesota Timberwolves,,
