setKey,cardNumber,player,team,subset,variant
base,1,Hank Aaron RB,Milwaukee Brewers,Record Breakers,
base,2,Bobby Bonds RB,New York Yankees,Record Breakers,
base,3,Mickey Lolich RB,Detroit Tigers,Record Breakers,
base,4,Dave Lopes RB,Los Angeles Dodgers,Record Breakers,
base,5,Tom Seaver RB,New York Mets,Record Breakers,
base,6,Rennie Stennett RB,Pittsburgh Pirates,Record Breakers,
base,7,Jim Umbarger RC,Texas Rangers,Base,
base,8,Tito Fuentes,San Diego Padres,Base,
base,9,Paul Lindblad,Oakland Athletics,Base,
base,10,Lou Brock AS,St. Louis Cardinals,All-Star,
base,11,Jim Hughes RC,Minnesota Twins,Base,
base,12,Richie Zisk,Pittsburgh Pirates,Base,
base,13,Johnny Wockenfuss RC,Detroit Tigers,Base,
base,14,Gene Garber,Philadelphia Phillies,Base,
base,15,George Scott,Milwaukee Brewers,Base,
base,16,Bob Apodaca,New York Mets,Base,
base,17,New York Yankees / Billy Martin TC MGR CL,New York Yankees,Team Card,
base,18,Dale Murray,Montreal Expos,Base,
base,19,George Brett,Kansas City Royals,Base,
base,20,Bob Watson,Houston Astros,Base,
base,21,Dave LaRoche,Cleveland Indians,Base,
base,22,Bill Russell,Los Angeles Dodgers,Base,
base,23,Brian Downing,Chicago White Sox,Base,
base,24,Cesar Geronimo,Cincinnati Reds,Base,
base,25,Mike Torrez,Baltimore Orioles,Base,
base,26,Andy Thornton,Chicago Cubs,Base,
base,27,Ed Figueroa,California Angels,Base,
base,28,Dusty Baker,Atlanta Braves,Base,
base,29,Rick Burleson,Boston Red Sox,Base,
base,30,John Montefusco ASR RC,San Francisco Giants,All-Star Rookie,
base,31,Len Randle,Texas Rangers,Base,
base,32,Danny Frisella,San Diego Padres,Base,
base,33,Bill North,Oakland Athletics,Base,
base,34,Mike Garman,Chicago Cubs,Base,
base,35,Tony Oliva,Minnesota Twins,Base,
base,36,Frank Taveras,Pittsburgh Pirates,Base,
base,37,John Hiller,Detroit Tigers,Base,
base,38,Garry Maddox,Philadelphia Phillies,Base,
base,39,Pete Broberg,Milwaukee Brewers,Base,
base,40,Dave Kingman,New York Mets,Base,
base,41,Tippy Martinez RC,New York Yankees,Base,
base,42,Barry Foote,Montreal Expos,Base,
base,43,Paul Splittorff,Kansas City Royals,Base,
base,44,Doug Rader,Houston Astros,Base,
base,45,Boog Powell,Cleveland Indians,Base,
base,46,Los Angeles Dodgers / Walter Alston TC MGR CL,Los Angeles Dodgers,Team Card,
base,47,Jesse Jefferson,Chicago White Sox,Base,
base,48,Dave Concepcion AS,Cincinnati Reds,All-Star,
base,49,Dave Duncan,Baltimore Orioles,Base,
base,50,Fred Lynn ASR,Boston Red Sox,All-Star Rookie,
base,51,Ray Burris,Chicago Cubs,Base,
base,52,Dave Chalk,California Angels,Base,
base,53,Mike Beard RC,Atlanta Braves,Base,
base,54,Dave Rader,San Francisco Giants,Base,
base,55,Gaylord Perry,Texas Rangers,Base,
base,56,Bob Tolan,San Diego Padres,Base,
base,57,Phil Garner,Oakland Athletics,Base,
base,58,Ron Reed,St. Louis Cardinals,Base,
base,59,Larry Hisle,Minnesota Twins,Base,
base,60,Jerry Reuss AS,Pittsburgh Pirates,All-Star,
base,61,Ron LeFlore,Detroit Tigers,Base,
base,62,Johnny Oates,Philadelphia Phillies,Base,
base,63,Bobby Darwin,Milwaukee Brewers,Base,
base,64,Jerry Koosman,New York Mets,Base,
base,65,Chris Chambliss,New York Yankees,Base,
base,66,Father & Son - Big Leaguers (Gus Bell / Buddy Bell) F&S,Cincinnati Reds / Cleveland Indians,Father and Son,
base,67,Father & Son - Big Leaguers (Ray Boone / Bob Boone) F&S,Detroit Tigers / Philadelphia Phillies,Father and Son,
base,68,Father & Son - Big Leaguers (Joe Coleman / Joe Coleman Jr.) F&S,Baltimore Orioles / Detroit Tigers,Father and Son,
base,69,Father & Son - Big Leaguers (Jim Hegan / Mike Hegan) F&S,Cleveland Indians / Milwaukee Brewers,Father and Son,
base,70,Father & Son - Big Leaguers (Roy Smalley / Roy Smalley Jr.) F&S,Milwaukee Braves / Texas Rangers,Father and Son,
base,71,Steve Rogers,Montreal Expos,Base,
base,72,Hal McRae,Kansas City Royals,Base,
base,73,Baltimore Orioles / Earl Weaver TC MGR CL,Baltimore Orioles,Team Card,
base,74,Oscar Gamble,Cleveland Indians,Base,
base,75,Larry Dierker,Houston Astros,Base,
base,76,Willie Crawford,Los Angeles Dodgers,Base,
base,77,Pedro Borbon,Cincinnati Reds,Base,
base,78,Cecil Cooper,Boston Red Sox,Base,
base,79,Jerry Morales,Chicago Cubs,Base,
base,80,Jim Kaat,Chicago White Sox,Base,
base,81,Darrell Evans,Atlanta Braves,Base,
base,82,Von Joshua,San Francisco Giants,Base,
base,83,Jim Spencer,Texas Rangers,Base,
base,84,Brent Strom,San Diego Padres,Base,
base,85,Mickey Rivers,California Angels,Base,
base,86,Mike Tyson,St. Louis Cardinals,Base,
base,87,Tom Burgmeier,Minnesota Twins,Base,
base,88,Duffy Dyer,Pittsburgh Pirates,Base,
base,89,Vern Ruhle,Detroit Tigers,Base,
base,90,Sal Bando,Oakland Athletics,Base,
base,91,Tom Hutton,Philadelphia Phillies,Base,
base,92,Eduardo Rodriguez,Milwaukee Brewers,Base,
base,93,Mike Phillips,New York Mets,Base,
base,94,Jim Dwyer,Montreal Expos,Base,
base,95,Brooks Robinson,Baltimore Orioles,Base,
base,96,Doug Bird,Kansas City Royals,Base,
base,97,Wilbur Howard,Houston Astros,Base,
base,98,Dennis Eckersley RC,Cleveland Indians,Base,
base,99,Lee Lacy,Los Angeles Dodgers,Base,
base,100,Jim Hunter,New York Yankees,Base,
base,101,Pete LaCock,Chicago Cubs,Base,
base,102,Jim Willoughby,Boston Red Sox,Base,
base,103,Biff Pocoroba RC,Atlanta Braves,Base,
base,104,Cincinnati Reds / Sparky Anderson TC MGR CL,Cincinnati Reds,Team Card,
base,105,Gary Lavelle,San Francisco Giants,Base,
base,106,Tom Grieve,Texas Rangers,Base,
base,107,Dave Roberts,San Diego Padres,Base,
base,108,Don Kirkwood RC,California Angels,Base,
base,109,Larry Lintz,Oakland Athletics,Base,
base,110,Carlos May,Chicago White Sox,Base,
base,111,Danny Thompson,Minnesota Twins,Base,
base,112,Kent Tekulve RC,Pittsburgh Pirates,Base,
base,113,Gary Sutherland,Detroit Tigers,Base,
base,114,Jay Johnstone,Philadelphia Phillies,Base,
base,115,Ken Holtzman,Oakland Athletics,Base,
base,116,Charlie Moore,Milwaukee Brewers,Base,
base,117,Mike Jorgensen,Montreal Expos,Base,
base,118,Boston Red Sox / Darrell Johnson TC MGR CL,Boston Red Sox,Team Card,
base,119,Checklist: 1-132 CL,,Checklist,
base,120,Rusty Staub,New York Mets,Base,
base,121,Tony Solaita,Kansas City Royals,Base,
base,122,Mike Cosgrove,Houston Astros,Base,
base,123,Walt Williams,New York Yankees,Base,
base,124,Doug Rau,Los Angeles Dodgers,Base,
base,125,Don Baylor,Baltimore Orioles,Base,
base,126,Tom Dettore,Chicago Cubs,Base,
base,127,Larvell Blanks,Atlanta Braves,Base,
base,128,Ken Griffey,Cincinnati Reds,Base,
base,129,Andy Etchebarren,California Angels,Base,
base,130,Luis Tiant,Boston Red Sox,Base,
base,131,Bill Stein RC,Chicago White Sox,Base,
base,132,Don Hood,Cleveland Indians,Base,
base,133,Gary Matthews,San Francisco Giants,Base,
base,134,Mike Ivie ASR,San Diego Padres,All-Star Rookie,
base,135,Bake McBride,St. Louis Cardinals,Base,
base,136,Dave Goltz,Minnesota Twins,Base,
base,137,Bill Robinson,Pittsburgh Pirates,Base,
base,138,Lerrin LaGrow,Detroit Tigers,Base,
base,139,Gorman Thomas,Milwaukee Brewers,Base,
base,140,Vida Blue AS,Oakland Athletics,All-Star,
base,141,Larry Parrish ASR RC,Montreal Expos,All-Star Rookie,
base,142,Dick Drago,Boston Red Sox,Base,
base,143,Jerry Grote,New York Mets,Base,
base,144,Al Fitzmorris,Kansas City Royals,Base,
base,145,Larry Bowa,Philadelphia Phillies,Base,
base,146,George Medich,New York Yankees,Base,
base,147,Houston Astros / Bill Virdon TC MGR CL,Houston Astros,Team Card,
base,148,Stan Thomas RC,Texas Rangers,Base,
base,149,Tommy Davis,Baltimore Orioles,Base,
base,150,Steve Garvey AS,Los Angeles Dodgers,All-Star,
base,151,Bill Bonham,Chicago Cubs,Base,
base,152,Leroy Stanton,California Angels,Base,
base,153,Buzz Capra,Atlanta Braves,Base,
base,154,Bucky Dent,Chicago White Sox,Base,
base,155,Jack Billingham,Cincinnati Reds,Base,
base,156,Rico Carty,Cleveland Indians,Base,
base,157,Mike Caldwell,San Francisco Giants,Base,
base,158,Ken Reitz,St. Louis Cardinals,Base,
base,159,Jerry Terrell,Minnesota Twins,Base,
base,160,Dave Winfield,San Diego Padres,Base,
base,161,Bruce Kison,Pittsburgh Pirates,Base,
base,162,Jack Pierce RC,Detroit Tigers,Base,
base,163,Jim Slaton,Milwaukee Brewers,Base,
base,164,Pepe Mangual,Montreal Expos,Base,
base,165,Gene Tenace AS,Oakland Athletics,All-Star,
base,166,Skip Lockwood,New York Mets,Base,
base,167,Freddie Patek,Kansas City Royals,Base,
base,168,Tom Hilgendorf,Philadelphia Phillies,Base,
base,169,Graig Nettles AS,New York Yankees,All-Star,
base,170,Rick Wise,Boston Red Sox,Base,
base,171,Greg Gross,Houston Astros,Base,
base,172,Texas Rangers / Frank Lucchesi TC MGR CL,Texas Rangers,Team Card,
base,173,Steve Swisher,Chicago Cubs,Base,
base,174,Charlie Hough,Los Angeles Dodgers,Base,
base,175,Ken Singleton,Baltimore Orioles,Base,
base,176,Dick Lange,California Angels,Base,
base,177,Marty Perez,Atlanta Braves,Base,
base,178,Tom Buskey,Cleveland Indians,Base,
base,179,George Foster,Cincinnati Reds,Base,
base,180,Rich Gossage,Chicago White Sox,Base,
base,181,Willie Montanez,San Francisco Giants,Base,
base,182,Harry Rasmussen RC,St. Louis Cardinals,Base,
base,183,Steve Braun,Minnesota Twins,Base,
base,184,Bill Greif,San Diego Padres,Base,
base,185,Dave Parker,Pittsburgh Pirates,Base,
base,186,Tom Walker,Detroit Tigers,Base,
base,187,Pedro Garcia,Milwaukee Brewers,Base,
base,188,Fred Scherman,Montreal Expos,Base,
base,189,Claudell Washington,Oakland Athletics,Base,
base,190,Jon Matlack,New York Mets,Base,
base,191,1975 NL Batting Leaders (Bill Madlock / Ted Simmons / Manny Sanguillen) LL,Chicago Cubs / St. Louis Cardinals / Pittsburgh Pirates,League Leaders,
